transaction_id,user_id,transaction_datetime,amount,merchant_category,transaction_channel,device_type,location,is_fraud
511950,107,22-01-2024 00:00,1300.24,Bill Payment,Net Banking,Web Browser,Pune,0
511951,107,22-01-2024 06:00,1252.88,Bill Payment,POS Machine,Android,Bangalore,0
511952,107,22-01-2024 12:00,1712.67,Pharmacy,Net Banking,iPhone,Bangalore,0
511953,107,22-01-2024 18:00,1382,Restaurants,Net Banking,Android,Hyderabad,0
511954,107,23-01-2024 00:00,1361.91,Restaurants,POS Machine,Android,Bangalore,0
511955,107,23-01-2024 06:00,1506.53,Pharmacy,UPI,Android,Bangalore,0
511956,107,23-01-2024 12:00,987.23,Utilities,UPI,Android,Hyderabad,0
511957,107,23-01-2024 18:00,1716.92,Utilities,Card Swipe,iPhone,Chennai,0
511958,107,24-01-2024 00:00,1831.26,Travel,Card Swipe,Web Browser,Mumbai,0
511959,107,24-01-2024 06:00,1625.43,Bill Payment,POS Machine,Android,Pune,0
511960,107,24-01-2024 12:00,1520.76,Online Store,POS Machine,Web Browser,Mumbai,0
511961,107,24-01-2024 18:00,1389.99,Shopping,Net Banking,Web Browser,Mumbai,0
511962,107,25-01-2024 00:00,1211.36,Shopping,Net Banking,iPhone,Delhi,0
511963,107,25-01-2024 06:00,1683.47,Utilities,Card Swipe,Android,Chennai,0
511964,107,25-01-2024 12:00,1625.69,Travel,Net Banking,Web Browser,Bangalore,0
511965,107,25-01-2024 18:00,1528.69,Utilities,Net Banking,Android,Mumbai,0
511966,107,26-01-2024 00:00,1504.46,Grocery,Card Swipe,Android,Delhi,0
511967,107,26-01-2024 06:00,1497.59,Travel,Card Swipe,iPhone,Delhi,0
511968,107,26-01-2024 12:00,1325.63,Utilities,UPI,Android,Delhi,0
511969,107,26-01-2024 18:00,1955.4,Bill Payment,UPI,Web Browser,Bangalore,0
511970,107,27-01-2024 00:00,1375.63,Online Store,UPI,Web Browser,Bangalore,0
511971,107,27-01-2024 06:00,1346.28,Grocery,Mobile Banking,Android,Bangalore,0
511972,107,27-01-2024 12:00,1668.19,Bill Payment,Card Swipe,iPhone,Bangalore,0
511973,107,27-01-2024 18:00,1428.97,Restaurants,Card Swipe,Android,Hyderabad,0
511974,107,28-01-2024 00:00,1431.1,Utilities,Card Swipe,Web Browser,Bangalore,0
511975,107,28-01-2024 06:00,1729.34,Bill Payment,Mobile Banking,Android,Chennai,0
511976,107,28-01-2024 12:00,1576.23,Utilities,POS Machine,Web Browser,Mumbai,0
511977,107,28-01-2024 18:00,1586.8,Bill Payment,Card Swipe,iPhone,Chennai,0
511978,107,29-01-2024 00:00,9132.9,Crypto Exchange,International Gateway,Emulator,International,1
511979,107,29-01-2024 06:00,4341.06,Electronics,Unknown API,VPN Desktop,Proxy Node,1
511980,107,29-01-2024 12:00,8469.53,Electronics,International Gateway,Emulator,International,1
511981,107,29-01-2024 18:00,7924.34,Crypto Exchange,International Gateway,Rooted Android,Unknown Location,1
511982,107,30-01-2024 00:00,5515.82,Crypto Exchange,Unknown API,Emulator,International,1
511983,107,30-01-2024 06:00,6794.26,Electronics,Unknown API,Emulator,International,1
511984,107,30-01-2024 12:00,3853.46,Crypto Exchange,International Gateway,VPN Desktop,Proxy Node,1
511985,107,30-01-2024 18:00,3951.83,Foreign Transfer,International Gateway,VPN Desktop,International,1
511986,107,31-01-2024 00:00,4915.71,Luxury,International Gateway,VPN Desktop,Proxy Node,1
511987,107,31-01-2024 06:00,5282.11,Luxury,Unknown API,Emulator,International,1
511988,107,31-01-2024 12:00,3653.95,Foreign Transfer,International Gateway,Rooted Android,Proxy Node,1
511989,107,31-01-2024 18:00,8248.52,Foreign Transfer,International Gateway,Rooted Android,Unknown Location,1
511990,107,01-02-2024 00:00,7399.62,Foreign Transfer,Unknown API,Rooted Android,International,1
511991,107,01-02-2024 06:00,7099.92,Foreign Transfer,Unknown API,VPN Desktop,Unknown Location,1
511992,107,01-02-2024 12:00,7112.98,Luxury,International Gateway,VPN Desktop,Unknown Location,1
511993,107,01-02-2024 18:00,10452.32,Luxury,Unknown API,VPN Desktop,International,1
511994,107,02-02-2024 00:00,3423.05,Foreign Transfer,Unknown API,Rooted Android,Proxy Node,1
511995,107,02-02-2024 06:00,3540.2,Electronics,International Gateway,Emulator,Proxy Node,1
511996,108,01-01-2024 00:00,463.07,Restaurants,UPI,Android,Delhi,0
511997,108,01-01-2024 06:00,340.59,Bill Payment,UPI,Web Browser,Delhi,0
511998,108,01-01-2024 12:00,108.75,Restaurants,UPI,Web Browser,Bangalore,0
511999,108,01-01-2024 18:00,298.06,Bill Payment,POS Machine,Web Browser,Mumbai,0
512000,108,02-01-2024 00:00,506.26,Restaurants,Mobile Banking,Android,Pune,0
512001,108,02-01-2024 06:00,374,Travel,Mobile Banking,Android,Chennai,0
512002,108,02-01-2024 12:00,284.47,Bill Payment,Card Swipe,Android,Delhi,0
512003,108,02-01-2024 18:00,255.54,Grocery,UPI,Android,Chennai,0
512004,108,03-01-2024 00:00,395.99,Shopping,POS Machine,Android,Delhi,0
512005,108,03-01-2024 06:00,288.23,Travel,Mobile Banking,Android,Hyderabad,0
512006,108,03-01-2024 12:00,360.82,Online Store,Card Swipe,iPhone,Bangalore,0
512007,108,03-01-2024 18:00,280.19,Travel,UPI,iPhone,Delhi,0
512008,108,04-01-2024 00:00,267.39,Restaurants,Net Banking,Android,Pune,0
512009,108,04-01-2024 06:00,318.87,Online Store,Net Banking,Android,Hyderabad,0
512010,108,04-01-2024 12:00,345.55,Utilities,Mobile Banking,Android,Bangalore,0
512011,108,04-01-2024 18:00,352.38,Online Store,Mobile Banking,Android,Delhi,0
512012,108,05-01-2024 00:00,329.76,Grocery,Net Banking,iPhone,Pune,0
512013,108,05-01-2024 06:00,469.53,Pharmacy,Card Swipe,Web Browser,Pune,0
512014,108,05-01-2024 12:00,316.55,Restaurants,Net Banking,iPhone,Bangalore,0
512015,108,05-01-2024 18:00,504.3,Shopping,Card Swipe,Android,Delhi,0
512016,108,06-01-2024 00:00,341.6,Shopping,UPI,Android,Mumbai,0
512017,108,06-01-2024 06:00,290.81,Online Store,Net Banking,Web Browser,Pune,0
512018,108,06-01-2024 12:00,388.18,Utilities,POS Machine,Android,Pune,0
512019,108,06-01-2024 18:00,434.05,Utilities,Mobile Banking,iPhone,Pune,0
512020,108,07-01-2024 00:00,274.98,Grocery,Mobile Banking,Android,Delhi,0
512021,108,07-01-2024 06:00,212.33,Utilities,UPI,Android,Hyderabad,0
512022,108,07-01-2024 12:00,459.28,Bill Payment,Card Swipe,Web Browser,Chennai,0
512023,108,07-01-2024 18:00,494.14,Pharmacy,Net Banking,Android,Pune,0
512024,108,08-01-2024 00:00,412.66,Shopping,POS Machine,iPhone,Bangalore,0
512025,108,08-01-2024 06:00,282.32,Grocery,Net Banking,Web Browser,Chennai,0
512026,108,08-01-2024 12:00,342.63,Pharmacy,UPI,iPhone,Delhi,0
512027,108,08-01-2024 18:00,236.27,Utilities,Net Banking,Web Browser,Hyderabad,0
512028,108,09-01-2024 00:00,462.68,Utilities,Net Banking,Android,Pune,0
512029,108,09-01-2024 06:00,380.27,Restaurants,Card Swipe,iPhone,Hyderabad,0
512030,108,09-01-2024 12:00,403.66,Restaurants,POS Machine,Android,Chennai,0
512031,108,09-01-2024 18:00,371.21,Bill Payment,Mobile Banking,Web Browser,Mumbai,0
512032,108,10-01-2024 00:00,358.42,Pharmacy,UPI,Web Browser,Pune,0
512033,108,10-01-2024 06:00,379.26,Pharmacy,Net Banking,Web Browser,Hyderabad,0
512034,108,10-01-2024 12:00,357.99,Online Store,Card Swipe,Web Browser,Pune,0
512035,108,10-01-2024 18:00,476.63,Restaurants,POS Machine,Web Browser,Chennai,0
512036,108,11-01-2024 00:00,215.55,Online Store,Net Banking,Web Browser,Pune,0
512037,108,11-01-2024 06:00,269.98,Shopping,UPI,Android,Bangalore,0
512038,108,11-01-2024 12:00,321.19,Bill Payment,Net Banking,Web Browser,Bangalore,0
512039,108,11-01-2024 18:00,339.22,Pharmacy,POS Machine,iPhone,Mumbai,0
512040,108,12-01-2024 00:00,459.82,Online Store,UPI,Android,Bangalore,0
512041,108,12-01-2024 06:00,219.57,Bill Payment,Net Banking,iPhone,Hyderabad,0
512042,108,12-01-2024 12:00,413.15,Utilities,Net Banking,Android,Mumbai,0
512043,108,12-01-2024 18:00,343.91,Travel,Mobile Banking,iPhone,Pune,0
512044,108,13-01-2024 00:00,444.7,Travel,POS Machine,iPhone,Chennai,0
512045,108,13-01-2024 06:00,398.08,Utilities,Mobile Banking,Web Browser,Mumbai,0
512046,108,13-01-2024 12:00,345.09,Pharmacy,UPI,Web Browser,Delhi,0
512047,108,13-01-2024 18:00,257.07,Bill Payment,Net Banking,iPhone,Chennai,0
512048,108,14-01-2024 00:00,392.83,Utilities,Net Banking,Android,Chennai,0
512049,108,14-01-2024 06:00,317.81,Utilities,Net Banking,Web Browser,Hyderabad,0
512050,108,14-01-2024 12:00,347.14,Shopping,UPI,iPhone,Bangalore,0
512051,108,14-01-2024 18:00,437.55,Restaurants,UPI,iPhone,Pune,0
512052,108,15-01-2024 00:00,507.95,Bill Payment,POS Machine,Web Browser,Hyderabad,0
512053,108,15-01-2024 06:00,192.37,Pharmacy,UPI,Android,Bangalore,0
512054,108,15-01-2024 12:00,437.96,Shopping,Mobile Banking,Android,Pune,0
512055,108,15-01-2024 18:00,489.95,Shopping,POS Machine,iPhone,Hyderabad,0
512056,108,16-01-2024 00:00,341.32,Utilities,Mobile Banking,Android,Bangalore,0
512057,108,16-01-2024 06:00,240.9,Travel,Mobile Banking,Android,Bangalore,0
512058,108,16-01-2024 12:00,394.56,Bill Payment,Mobile Banking,iPhone,Bangalore,0
512059,108,16-01-2024 18:00,339.47,Pharmacy,Mobile Banking,Android,Hyderabad,0
512060,108,17-01-2024 00:00,714.84,Online Store,UPI,Web Browser,Hyderabad,0
512061,108,17-01-2024 06:00,391.98,Online Store,UPI,Android,Mumbai,0
512062,108,17-01-2024 12:00,308.82,Pharmacy,Card Swipe,Android,Bangalore,0
512063,108,17-01-2024 18:00,208.75,Bill Payment,Net Banking,iPhone,Bangalore,0
512064,108,18-01-2024 00:00,259.28,Shopping,POS Machine,Web Browser,Hyderabad,0
512065,108,18-01-2024 06:00,448.01,Grocery,Card Swipe,Web Browser,Hyderabad,0
512066,108,18-01-2024 12:00,181.94,Utilities,Mobile Banking,Android,Mumbai,0
512067,108,18-01-2024 18:00,185.38,Bill Payment,Card Swipe,iPhone,Chennai,0
512068,108,19-01-2024 00:00,459.25,Bill Payment,UPI,Android,Mumbai,0
512069,108,19-01-2024 06:00,319.9,Travel,Mobile Banking,Android,Hyderabad,0
512070,108,19-01-2024 12:00,331.02,Travel,Net Banking,Android,Delhi,0
512071,108,19-01-2024 18:00,416.82,Utilities,Net Banking,Android,Chennai,0
512072,108,20-01-2024 00:00,333.72,Restaurants,Net Banking,iPhone,Bangalore,0
512073,108,20-01-2024 06:00,196.01,Grocery,UPI,iPhone,Delhi,0
512074,108,20-01-2024 12:00,290.99,Utilities,POS Machine,Android,Delhi,0
512075,108,20-01-2024 18:00,405.69,Online Store,POS Machine,Web Browser,Bangalore,0
512076,108,21-01-2024 00:00,364.82,Online Store,Net Banking,Web Browser,Chennai,0
512077,108,21-01-2024 06:00,510.34,Pharmacy,Mobile Banking,Web Browser,Chennai,0
512078,108,21-01-2024 12:00,399.87,Utilities,UPI,Web Browser,Pune,0
512079,108,21-01-2024 18:00,270.56,Pharmacy,Card Swipe,iPhone,Hyderabad,0
512080,108,22-01-2024 00:00,500.91,Restaurants,UPI,iPhone,Bangalore,0
512081,108,22-01-2024 06:00,507.72,Utilities,UPI,Web Browser,Delhi,0
512082,108,22-01-2024 12:00,286.51,Utilities,Mobile Banking,Web Browser,Pune,0
512083,108,22-01-2024 18:00,415.21,Restaurants,Net Banking,Android,Delhi,0
512084,108,23-01-2024 00:00,425.73,Travel,Mobile Banking,Web Browser,Hyderabad,0
512085,108,23-01-2024 06:00,392.56,Shopping,UPI,Web Browser,Chennai,0
512086,108,23-01-2024 12:00,218.12,Bill Payment,Net Banking,Android,Delhi,0
512087,108,23-01-2024 18:00,661.62,Grocery,Net Banking,iPhone,Chennai,0
512088,108,24-01-2024 00:00,314.59,Pharmacy,POS Machine,Android,Pune,0
512089,108,24-01-2024 06:00,394.62,Restaurants,POS Machine,Web Browser,Bangalore,0
512090,108,24-01-2024 12:00,451.39,Shopping,Mobile Banking,iPhone,Bangalore,0
512091,108,24-01-2024 18:00,316.05,Grocery,Net Banking,Web Browser,Chennai,0
512092,108,25-01-2024 00:00,484.01,Utilities,POS Machine,Web Browser,Hyderabad,0
512093,108,25-01-2024 06:00,357.96,Travel,Card Swipe,iPhone,Bangalore,0
512094,108,25-01-2024 12:00,293.5,Travel,UPI,Android,Chennai,0
512095,108,25-01-2024 18:00,213.03,Utilities,Net Banking,iPhone,Chennai,0
512096,108,26-01-2024 00:00,319.69,Pharmacy,POS Machine,iPhone,Delhi,0
512097,108,26-01-2024 06:00,394.92,Grocery,UPI,Android,Mumbai,0
512098,108,26-01-2024 12:00,326.01,Shopping,Card Swipe,Web Browser,Chennai,0
512099,108,26-01-2024 18:00,424.54,Travel,Net Banking,iPhone,Delhi,0
512100,108,27-01-2024 00:00,526.21,Travel,Card Swipe,Android,Mumbai,0
512101,108,27-01-2024 06:00,327.21,Grocery,Mobile Banking,Android,Chennai,0
512102,108,27-01-2024 12:00,474.28,Travel,POS Machine,Web Browser,Bangalore,0
512103,108,27-01-2024 18:00,376.23,Online Store,Mobile Banking,iPhone,Chennai,0
512104,108,28-01-2024 00:00,389.24,Pharmacy,POS Machine,Web Browser,Delhi,0
512105,108,28-01-2024 06:00,359.2,Restaurants,Mobile Banking,iPhone,Mumbai,0
512106,108,28-01-2024 12:00,398.08,Travel,POS Machine,iPhone,Bangalore,0
512107,108,28-01-2024 18:00,274.88,Shopping,POS Machine,Android,Delhi,0
512108,108,29-01-2024 00:00,283.98,Utilities,UPI,iPhone,Mumbai,0
512109,108,29-01-2024 06:00,297.03,Shopping,UPI,iPhone,Delhi,0
512110,108,29-01-2024 12:00,180.3,Bill Payment,Mobile Banking,Web Browser,Hyderabad,0
512111,108,29-01-2024 18:00,235,Bill Payment,Mobile Banking,Web Browser,Pune,0
512112,108,30-01-2024 00:00,348.74,Restaurants,POS Machine,Web Browser,Hyderabad,0
512113,108,30-01-2024 06:00,299.64,Restaurants,Mobile Banking,iPhone,Mumbai,0
512114,108,30-01-2024 12:00,353.38,Bill Payment,Net Banking,Android,Delhi,0
512115,108,30-01-2024 18:00,421.61,Shopping,Mobile Banking,Android,Hyderabad,0
512116,108,31-01-2024 00:00,383.28,Pharmacy,UPI,iPhone,Delhi,0
512117,108,31-01-2024 06:00,346.9,Pharmacy,UPI,Web Browser,Hyderabad,0
512118,108,31-01-2024 12:00,170.41,Online Store,Net Banking,Android,Delhi,0
512119,108,31-01-2024 18:00,363.08,Pharmacy,Net Banking,Web Browser,Delhi,0
512120,108,01-02-2024 00:00,289.33,Travel,Card Swipe,iPhone,Delhi,0
512121,108,01-02-2024 06:00,428.4,Travel,Card Swipe,Android,Delhi,0
512122,108,01-02-2024 12:00,277.05,Travel,UPI,Android,Chennai,0
512123,108,01-02-2024 18:00,241.75,Travel,POS Machine,Android,Pune,0
512124,108,02-02-2024 00:00,502.32,Pharmacy,Net Banking,Web Browser,Delhi,0
512125,108,02-02-2024 06:00,174.85,Restaurants,Card Swipe,Android,Mumbai,0
512126,108,02-02-2024 12:00,529.69,Restaurants,UPI,iPhone,Bangalore,0
512127,108,02-02-2024 18:00,368.8,Pharmacy,Card Swipe,iPhone,Mumbai,0
512128,108,03-02-2024 00:00,323.86,Grocery,POS Machine,Android,Mumbai,0
512129,108,03-02-2024 06:00,314.1,Restaurants,Card Swipe,Android,Bangalore,0
512130,108,03-02-2024 12:00,447.44,Pharmacy,Mobile Banking,iPhone,Delhi,0
512131,108,03-02-2024 18:00,380.13,Online Store,Net Banking,iPhone,Delhi,0
512132,108,04-02-2024 00:00,375.71,Shopping,POS Machine,iPhone,Mumbai,0
512133,108,04-02-2024 06:00,1695.14,Electronics,Unknown API,Rooted Android,International,1
512134,108,04-02-2024 12:00,1090.65,Luxury,International Gateway,Emulator,Unknown Location,1
512135,108,04-02-2024 18:00,1549.12,Crypto Exchange,International Gateway,Rooted Android,International,1
512136,108,05-02-2024 00:00,850.1,Electronics,International Gateway,Emulator,Proxy Node,1
512137,108,05-02-2024 06:00,1196.54,Foreign Transfer,Unknown API,Emulator,International,1
512138,109,01-01-2024 00:00,775.85,Pharmacy,POS Machine,Web Browser,Bangalore,0
512139,109,01-01-2024 06:00,906.91,Restaurants,Card Swipe,Web Browser,Hyderabad,0
512140,109,01-01-2024 12:00,600.97,Grocery,UPI,Web Browser,Pune,0
512141,109,01-01-2024 18:00,811.92,Grocery,UPI,Web Browser,Chennai,0
512142,109,02-01-2024 00:00,588.91,Travel,UPI,Android,Bangalore,0
512143,109,02-01-2024 06:00,862.29,Travel,POS Machine,Web Browser,Bangalore,0
512144,109,02-01-2024 12:00,636.84,Bill Payment,Net Banking,iPhone,Mumbai,0
512145,109,02-01-2024 18:00,632.27,Utilities,POS Machine,Android,Delhi,0
512146,109,03-01-2024 00:00,859.16,Restaurants,Mobile Banking,Android,Delhi,0
512147,109,03-01-2024 06:00,808.08,Grocery,POS Machine,Web Browser,Delhi,0
512148,109,03-01-2024 12:00,640.76,Shopping,Net Banking,iPhone,Delhi,0
512149,109,03-01-2024 18:00,737.1,Travel,Card Swipe,Android,Chennai,0
512150,109,04-01-2024 00:00,637.07,Grocery,POS Machine,Web Browser,Pune,0
512151,109,04-01-2024 06:00,531.62,Online Store,Card Swipe,iPhone,Delhi,0
512152,109,04-01-2024 12:00,744.49,Travel,Card Swipe,Android,Delhi,0
512153,109,04-01-2024 18:00,679.3,Online Store,Card Swipe,iPhone,Hyderabad,0
512154,109,05-01-2024 00:00,608.89,Travel,Net Banking,iPhone,Bangalore,0
512155,109,05-01-2024 06:00,877.74,Online Store,Card Swipe,iPhone,Delhi,0
512156,109,05-01-2024 12:00,612.93,Pharmacy,POS Machine,Android,Hyderabad,0
512157,109,05-01-2024 18:00,739.08,Travel,POS Machine,iPhone,Bangalore,0
512158,109,06-01-2024 00:00,850.88,Restaurants,Mobile Banking,Web Browser,Pune,0
512159,109,06-01-2024 06:00,691.29,Grocery,POS Machine,Android,Mumbai,0
512160,109,06-01-2024 12:00,634.18,Travel,Mobile Banking,Web Browser,Delhi,0
512161,109,06-01-2024 18:00,757.45,Bill Payment,POS Machine,Web Browser,Bangalore,0
512162,109,07-01-2024 00:00,776.32,Grocery,POS Machine,iPhone,Bangalore,0
512163,109,07-01-2024 06:00,826.59,Shopping,POS Machine,iPhone,Hyderabad,0
512164,109,07-01-2024 12:00,945.41,Shopping,Mobile Banking,iPhone,Hyderabad,0
512165,109,07-01-2024 18:00,667.25,Restaurants,Net Banking,iPhone,Mumbai,0
512166,109,08-01-2024 00:00,745.28,Restaurants,Mobile Banking,Android,Mumbai,0
512167,109,08-01-2024 06:00,570.26,Restaurants,Card Swipe,Android,Bangalore,0
512168,109,08-01-2024 12:00,801.48,Online Store,Card Swipe,Web Browser,Delhi,0
512169,109,08-01-2024 18:00,743.83,Restaurants,UPI,Web Browser,Chennai,0
512170,109,09-01-2024 00:00,700.53,Online Store,Mobile Banking,Android,Bangalore,0
512171,109,09-01-2024 06:00,648.05,Shopping,POS Machine,iPhone,Pune,0
512172,109,09-01-2024 12:00,680.26,Online Store,Mobile Banking,iPhone,Chennai,0
512173,109,09-01-2024 18:00,750.11,Travel,Mobile Banking,Android,Bangalore,0
512174,109,10-01-2024 00:00,606.47,Online Store,POS Machine,iPhone,Delhi,0
512175,109,10-01-2024 06:00,685.19,Pharmacy,Net Banking,iPhone,Delhi,0
512176,109,10-01-2024 12:00,723.87,Pharmacy,Mobile Banking,Web Browser,Delhi,0
512177,109,10-01-2024 18:00,537.96,Online Store,UPI,iPhone,Chennai,0
512178,109,11-01-2024 00:00,596.3,Pharmacy,UPI,Web Browser,Pune,0
512179,109,11-01-2024 06:00,643.04,Utilities,Mobile Banking,iPhone,Bangalore,0
512180,109,11-01-2024 12:00,909.22,Grocery,Card Swipe,Android,Bangalore,0
512181,109,11-01-2024 18:00,622.65,Travel,Net Banking,Android,Chennai,0
512182,109,12-01-2024 00:00,715.22,Pharmacy,POS Machine,Web Browser,Pune,0
512183,109,12-01-2024 06:00,597.58,Grocery,Mobile Banking,Android,Bangalore,0
512184,109,12-01-2024 12:00,629.13,Restaurants,UPI,iPhone,Bangalore,0
512185,109,12-01-2024 18:00,549.74,Utilities,Card Swipe,iPhone,Chennai,0
512186,109,13-01-2024 00:00,801.95,Online Store,Net Banking,iPhone,Mumbai,0
512187,109,13-01-2024 06:00,563.54,Shopping,UPI,Web Browser,Hyderabad,0
512188,109,13-01-2024 12:00,830.23,Bill Payment,POS Machine,iPhone,Mumbai,0
512189,109,13-01-2024 18:00,777.77,Travel,Mobile Banking,Android,Hyderabad,0
512190,109,14-01-2024 00:00,712.87,Utilities,Net Banking,Web Browser,Bangalore,0
512191,109,14-01-2024 06:00,834.17,Shopping,Mobile Banking,Web Browser,Delhi,0
512192,109,14-01-2024 12:00,1092.58,Restaurants,Card Swipe,Web Browser,Delhi,0
512193,109,14-01-2024 18:00,778.92,Restaurants,POS Machine,Android,Mumbai,0
512194,109,15-01-2024 00:00,588.08,Grocery,Mobile Banking,Web Browser,Hyderabad,0
512195,109,15-01-2024 06:00,899.75,Bill Payment,Card Swipe,Android,Hyderabad,0
512196,109,15-01-2024 12:00,744.11,Grocery,Net Banking,iPhone,Chennai,0
512197,109,15-01-2024 18:00,974.07,Travel,POS Machine,Web Browser,Pune,0
512198,109,16-01-2024 00:00,661.43,Pharmacy,Card Swipe,iPhone,Delhi,0
512199,109,16-01-2024 06:00,875.02,Grocery,UPI,iPhone,Delhi,0
512200,109,16-01-2024 12:00,721.86,Restaurants,Net Banking,iPhone,Mumbai,0
512201,109,16-01-2024 18:00,1039.24,Utilities,Card Swipe,iPhone,Mumbai,0
512202,109,17-01-2024 00:00,688.24,Restaurants,UPI,Android,Delhi,0
512203,109,17-01-2024 06:00,1080.45,Bill Payment,Mobile Banking,Web Browser,Bangalore,0
512204,109,17-01-2024 12:00,774.42,Bill Payment,Net Banking,Web Browser,Pune,0
512205,109,17-01-2024 18:00,823.06,Pharmacy,UPI,Android,Delhi,0
512206,109,18-01-2024 00:00,925,Utilities,Net Banking,iPhone,Hyderabad,0
512207,109,18-01-2024 06:00,627.78,Travel,POS Machine,Android,Hyderabad,0
512208,109,18-01-2024 12:00,837.64,Utilities,Card Swipe,Web Browser,Delhi,0
512209,109,18-01-2024 18:00,686.91,Pharmacy,POS Machine,iPhone,Chennai,0
512210,109,19-01-2024 00:00,739.93,Utilities,UPI,iPhone,Hyderabad,0
512211,109,19-01-2024 06:00,731.8,Online Store,UPI,Android,Delhi,0
512212,109,19-01-2024 12:00,790.26,Utilities,Card Swipe,Android,Bangalore,0
512213,109,19-01-2024 18:00,785.21,Restaurants,Mobile Banking,Android,Bangalore,0
512214,109,20-01-2024 00:00,653.17,Pharmacy,Net Banking,iPhone,Pune,0
512215,109,20-01-2024 06:00,736.79,Pharmacy,Card Swipe,iPhone,Mumbai,0
512216,109,20-01-2024 12:00,443.03,Grocery,Net Banking,Android,Bangalore,0
512217,109,20-01-2024 18:00,840.16,Grocery,UPI,Web Browser,Pune,0
512218,109,21-01-2024 00:00,924.23,Grocery,POS Machine,Web Browser,Hyderabad,0
512219,109,21-01-2024 06:00,744.65,Pharmacy,POS Machine,iPhone,Mumbai,0
512220,109,21-01-2024 12:00,530.03,Utilities,POS Machine,iPhone,Bangalore,0
512221,109,21-01-2024 18:00,810.63,Restaurants,UPI,Android,Chennai,0
512222,109,22-01-2024 00:00,630.64,Travel,POS Machine,Web Browser,Delhi,0
512223,109,22-01-2024 06:00,743.66,Travel,UPI,Web Browser,Hyderabad,0
512224,109,22-01-2024 12:00,803.77,Travel,Card Swipe,iPhone,Hyderabad,0
512225,109,22-01-2024 18:00,787.16,Shopping,UPI,Web Browser,Delhi,0
512226,109,23-01-2024 00:00,851,Travel,POS Machine,Android,Delhi,0
512227,109,23-01-2024 06:00,739.37,Grocery,Card Swipe,Android,Delhi,0
512228,109,23-01-2024 12:00,742.59,Travel,Net Banking,Web Browser,Chennai,0
512229,109,23-01-2024 18:00,809.89,Shopping,Mobile Banking,iPhone,Chennai,0
512230,109,24-01-2024 00:00,713.35,Online Store,Mobile Banking,Android,Hyderabad,0
512231,109,24-01-2024 06:00,639.71,Travel,Net Banking,iPhone,Pune,0
512232,109,24-01-2024 12:00,775.88,Online Store,Net Banking,Android,Chennai,0
512233,109,24-01-2024 18:00,587.03,Shopping,POS Machine,Web Browser,Mumbai,0
512234,109,25-01-2024 00:00,712.22,Grocery,POS Machine,iPhone,Hyderabad,0
512235,109,25-01-2024 06:00,557.3,Travel,POS Machine,Web Browser,Mumbai,0
512236,109,25-01-2024 12:00,655.6,Shopping,Net Banking,Android,Mumbai,0
512237,109,25-01-2024 18:00,660.56,Bill Payment,Mobile Banking,iPhone,Mumbai,0
512238,109,26-01-2024 00:00,604.31,Shopping,Mobile Banking,iPhone,Bangalore,0
512239,109,26-01-2024 06:00,853.35,Pharmacy,POS Machine,Android,Chennai,0
512240,109,26-01-2024 12:00,843.49,Bill Payment,UPI,Web Browser,Delhi,0
512241,109,26-01-2024 18:00,878.85,Utilities,POS Machine,iPhone,Hyderabad,0
512242,109,27-01-2024 00:00,699.44,Utilities,POS Machine,iPhone,Chennai,0
512243,109,27-01-2024 06:00,670.08,Pharmacy,Net Banking,Web Browser,Chennai,0
512244,109,27-01-2024 12:00,817.87,Restaurants,Mobile Banking,Web Browser,Bangalore,0
512245,109,27-01-2024 18:00,737.22,Travel,POS Machine,Android,Pune,0
512246,109,28-01-2024 00:00,736.64,Grocery,UPI,Web Browser,Chennai,0
512247,109,28-01-2024 06:00,418.01,Shopping,UPI,iPhone,Hyderabad,0
512248,109,28-01-2024 12:00,812.25,Grocery,Card Swipe,Web Browser,Chennai,0
512249,109,28-01-2024 18:00,796.42,Online Store,POS Machine,Android,Mumbai,0
512250,109,29-01-2024 00:00,721.23,Restaurants,Card Swipe,Android,Delhi,0
512251,109,29-01-2024 06:00,819.34,Utilities,Net Banking,Web Browser,Bangalore,0
512252,109,29-01-2024 12:00,793.76,Bill Payment,UPI,Web Browser,Mumbai,0
512253,109,29-01-2024 18:00,638.66,Online Store,Mobile Banking,Android,Chennai,0
512254,109,30-01-2024 00:00,2712.38,Foreign Transfer,Unknown API,Rooted Android,Unknown Location,1
512255,109,30-01-2024 06:00,3163.18,Foreign Transfer,Unknown API,Emulator,Proxy Node,1
512256,109,30-01-2024 12:00,4682.54,Electronics,Unknown API,VPN Desktop,Proxy Node,1
512257,109,30-01-2024 18:00,888.53,Foreign Transfer,International Gateway,Rooted Android,Proxy Node,1
512258,109,31-01-2024 00:00,1296.16,Electronics,Unknown API,VPN Desktop,International,1
512259,109,31-01-2024 06:00,2728.25,Electronics,International Gateway,VPN Desktop,International,1
512260,109,31-01-2024 12:00,2063.58,Crypto Exchange,International Gateway,Rooted Android,International,1
512261,109,31-01-2024 18:00,2206.95,Luxury,International Gateway,Rooted Android,International,1
512262,109,01-02-2024 00:00,2880.14,Luxury,International Gateway,Rooted Android,International,1
512263,109,01-02-2024 06:00,1412.07,Foreign Transfer,Unknown API,Emulator,International,1
512264,109,01-02-2024 12:00,2927.66,Crypto Exchange,Unknown API,VPN Desktop,Proxy Node,1
